水性油墨 颜料 树脂 分散稳定性 电荷斥力 空间位阻 表面改性 超分散剂,"结合国内外研究现状,对水性油墨的分散稳定机制、影响分散性的主要因素进行了综述分析,分析表明:颜料自身的可润湿性、粒径及粒径分布、树脂的特性、油墨的黏度及p H值都与水性油墨的分散性密切相关。在此基础上,阐述了提升分散性及分散稳定性的主要途径,包括对颜料进行表面改性处理、使用表面活性剂或超分散剂、设计颜料表面形貌及进行颜料预分散。并提出:随着国家产业调整的进一步深入,环保型水性油墨必将逐步取代传统溶剂型油墨,进一步提升水性油墨的质量已是当务之急。"
LED-UV油墨 巯基 超支化聚氨酯丙烯酸酯 光谱视窗,"研究LED-UV油墨在国内外的研究现状,包括LED-UV油墨制备配方及方法,光引发剂及预聚物的改性研究,以及光引发剂与颜料的""光谱窗口""的匹配研究等。提出在夺氢型光引发剂中加入小分子巯基化合物,缓解光氧阻聚作用;合成超支化聚氨酯丙烯酸酯作为LED-UV油墨的预聚物,实现UV油墨在LED光源下迅速固化;以及光引发剂与颜料""光谱视窗""研究方向等。"
聚合大豆油 环氧值 酸值 正交试验,"对聚合大豆油合成工艺进行了优化。考察了环化温度、环化时间对产物的黏度、酸价、色泽等因素的考察,通过正交试验,确定聚合大豆油合成的最佳工艺条件:聚合大豆油环氧化温度80℃,环氧化时间5h,催化剂Li_2O添加2%)进行实验验证,得出聚合油的指标为:黏度26500c P,色泽9,酸价11.15mg KOH/油。产品的外观及色泽均能满足国标要求。"
数字印刷机 喷墨印刷机 数字印刷技术 数字印刷设备 喷头 喷墨技术 按需喷墨 承印物 墨滴 印刷品,"在drupa2016展会上,喷墨印刷机备受瞩目,数字印刷设备厂商、传统印刷机厂商都展出了他们最新研制的喷墨数字印刷机。在drupa2016展会上,喷墨印刷机备受瞩目,大有引领数字印刷发展之势。不仅传统数字印刷设备厂商展出了最新的喷墨数字印刷机,而且传统印刷机厂商也展出了他们最新研制的喷墨数字印刷机。一、喷头技术的发展喷墨技术的发展首先得益于喷头技术的改进"
柔印机;柔性版印刷;溶剂型油墨;凹印;印刷领域;瓦楞纸箱;机组式;印刷方式;水性油墨;柔印技术;,"中国柔印市场的现状与发展趋势这个话题,相信不仅是柔印同仁们共同关心的话题,亦是关心柔印发展或对柔印感兴趣的印刷同仁们欲了解的话题。近年来,笔者曾多次就这个话题试探性地发表个人看法,如今再回眸,值得欣喜和欣慰:笔者一直以来对中国柔印市场有着坚定的判断,即柔印在中国的持续发展是确定的,多年来,中国柔印市场正稳步地在笔者判定的轨道上运行,尤其近两年正在以更"
柔印 发展现状 产业链供应 绿色环保 人才培养,"中国柔印的现状与未来发展的话题,相信是柔印同仁们共同关心的话题,亦是关心柔印发展或对柔印感兴趣的印刷同仁们欲了解的话题。几年来,笔者曾几次就此话题试探性地发表了个人看法,如今再回眸,值得欣喜和欣慰的是:多年来,中国柔印正稳步地在笔者一直以来对中国柔印的坚定展望的轨道上运行——""柔印在中国的持续发展是确定的"",正在以更快更好的速"
柔印技术 中国印协 华南国际 大型展会 东莞厚街 书刊印刷企业 柔性版印刷 商贸平台 励展博览集团 展示平台,"日前,中国印协柔印分会与励展正式达成战略合作,将于2018年4月10~12日在东莞厚街参与协办2018华南国际柔印技术展。作为国内柔印行业的专业大型展会,励展将与中国印协柔印分会深度"
柔印机;市场占比;供应商数量;样本企业;机组式;装机量;太阳杯;水性油墨;印刷方式;可持续发展策略;,"走过30多年艰难历程,柔印技术近年来在我国标签印刷市场终于迎来人气大升的良好局面,无论是柔印设备装机量、柔印设备供应商数量,还是柔印机用户数量、柔印标签产品的总量和市场占比,都有较大增幅。柔印能在最近几年走红,固然与全球可持续发展策略、我国绿色环保政策收紧有关,但更大的机缘则来自"
柔印机;苯胺印刷机;机组式;卫星式;印刷技术;印刷机械;机械制造商;网纹辊;北人;柔性版印刷;,"柔印技术1890年诞生于英国,当时被称为苯胺印刷,1905年第一台苯胺印刷机在法国诞生。1952年,苯胺印刷技术在美国盛行,在这一年""苯胺印刷""被正式更名为""柔印""。20世纪70年代,柔印被正式引进我国,从起步至今只有40多年的历史。从目前的柔印市场来看,常规柔印机类型主要有层叠式、卫星式和机组式3种,均采用"
环保油墨 绿色印刷 印刷领域 水性油墨 大豆油墨 凹印油墨 改性松香树脂 溶剂油 颜料颗粒 印刷油墨,"随着经济的发展,人们在改善生产、生活条件的同时,也对产品的包装印刷有了更高的要求,近年来,""环保印刷""、""绿色印刷""已经得到了政府和社会的高度重视,在包装印刷领域,环保油墨的使用比例越来越高,烟酒包装、食品药品包装、化妆品包装、儿童玩具的包装都已经在采用环保油墨进行印刷,环保油墨的应用范围越来越广泛。"
喷墨印刷机;数字印刷技术;按需喷墨;连续式喷墨;喷墨印刷设备;承印物;,"本文以数字印刷技术的发展为背景,对喷墨印刷技术的发展及特点,数字印刷技术的应用,进行了新的总结和概况。随着计算机技术和网络技术的发展及其在印刷领域的不断应用,数字印刷技术经历了从静电成像技术、电子油墨技术发展到目前较为火热的喷墨印刷技术和纳米墨水技术的发展;数字印刷"
柔印机;瓦楞纸箱;预印;瓦楞纸板;柔性版;模切;网纹辊;线数;灰平衡;运输包装;,"当前,瓦楞纸箱印刷中的高、中、低各端均有代表产品和工艺。高端是预印工艺,已印好的彩卷同其他瓦楞芯纸和里纸共同生成彩色纸板,而后模切成形。中端是纸板后印,在瓦楞纸板上柔印,俗称后印。低端是纸板不印刷,由于电商背景下点对点的商业供应模式,因此纸箱上只需包含必要商品信息的纸质标签就能满足需求。高端产品承担的是纸箱的销售包装功能,低端产品承担的是纸箱的运输包装功"
万物齐一 仿生包装 造形设计,大自然为人类的创作活动提供了极其丰富的灵感和资源而模仿自然的包装不仅避免了以往大机器化生产带来的冷漠与千篇一律更能满足人类向往自然的本性其中囊括了空间视觉设计要素的造形可谓是包装设计的重中之重然而想要利用好仿生的手法设计出有特色有内涵的包装造形还是要从设计的本质出发要对人与自然人与社会的关系进行更深层次的思考重新审视璀璨的中华文明会发现源远流长的道家思想为我们提供了丰富的思想源泉庄子内篇中的齐物论是道家文化中的精髓万物齐一的思想则是齐物论的核心庄子通过万物齐一的思想为人自然社会三者的相处指明了一条和谐发展的道路本文从设计师的视角重新审视庄子内篇齐物论中万物齐一的思想提炼出齐物我齐是非齐生死齐贵贱这四个核心思想本文重点研究和探索万物齐一思想在仿生包装造形设计上的运用分别从仿生包装造形的设计方法设计思维和设计理念这三个方面进行阐述在仿生包装造形的设计方法上齐是非的思想指导我们要秉承道法自然的方法遵循规律进行设计在仿生包装造形的设计思维上齐生死的思想指导我们要遵循辩证的思维注重造形形式之间的转换在仿生包装造形的设计理念上齐贵贱的思想指导我们要秉承人文关怀的理念提倡分众化设计齐物我的思想指导我们要秉承天人合一的理念提倡绿色环保设计本文运用了文献研究法跨学科交叉研究法个案分析法进行研究力求探索中国文化背景下独有的仿生包装设计方法思维与理念以此解决国内市场上仿生包装造形设计遇到的相关问题提升国内仿生包装造形的设计水平有效的发挥传统文化在当今社会中的价值也为以往缺乏系统性和专题性的仿生包装造形研究做出自己的贡献
可逆温变转色 微胶囊 UV油墨 变色特性,"目的制备环保、适用范围广的温变转色防伪油墨。方法利用隐色染料(热敏黑)、显色剂(双酚A)及溶剂(十四醇)组成可逆温变转色复配物,然后用原位聚合法对复配物进行微胶囊包覆,最后将微胶囊加入UV连接料体系中制成可逆温变转色UV油墨,分析油墨的色度学特性。结果当乳化转速为16 000 r/min、p H值为2~3、乳化温度为45℃、乳化时间为30~40 min时,微胶囊粒径较小,显色效果较好。对该可逆温变转色UV油墨样品进行CIE-Lab色度学特性分析,在整个加热/冷却循环后,温变转色油墨又回到初始明度值,油墨样品明度发生滞后现象,整个过程中样品的明度值形成一个闭环的回路。结论该法制备的可逆温变转色油墨具有检测方便、变色效果明显等优点,在包装防伪印刷中具有广阔的应用前景。"
印刷电子 柔性电子 导电油墨 附着力,"随着新型柔性电子器件的出现、发展与应用,印刷电子的制备工艺相对于其他传统技术表现出成本低、效率高以及可大面积生产等比较优势,逐步受到广泛关注.而导电油墨作为印刷电子工艺中的重要组成部分,越来越多的科研工作者对其进行了研究.为此针对导电油墨进行了相关论述,并阐明了未来导电油墨的发展方向,其中重点介绍了金属纳米颗粒型、金属有机分解型和金属纳米线型等不同导电体系的导电油墨,评述了它们的整体特点、制作方法和应用实例,并针对各油墨体系提出了改进其在基材上的附着力设计方法.可以看出:在印刷电子工艺中所使用的导电油墨,其性质与特征决定了整个制备工艺的流程和最终产品性能,并且将会继续沿着低成本、环境友好型和高导电性等方向进行发展."
UV-LED 固化 驱动电路,"UV-LED固化已经越来越被市场所采纳,成了资本市场的新宠儿,该项技术也已成为国内外印刷领域的研究热点。UV-LED印刷固化技术具有节能、环保、绿色的特点。和传统的UV固化方式相比,能够减少80%-90%的耗电量,不产生臭氧,没有VOC(易挥发的有机物质)排放。其中,光源驱动的电路设计是UV-LED固化设备的关键技术之一。UV-LED光源驱动的电路需要有很高的稳定性,以提高固化设备的工作可靠性和使用寿命。单颗UV-LED芯片功率只有几瓦,不能满足固化功率要求,因此可采用多颗芯片阵列组成UV-LED集成光源系统。本文介绍的光源系统是由72颗LED芯片采用阵列排布方式构成的,重点介绍通过整流滤波、填谷电路直接驱动LED芯片的电路。该驱动电路不仅可满足LED光源系统固化功率的要求,还可根据固化系统的实际需求对芯片功率进行补偿及提升,使固化设备的工作可靠性和使用寿命得到提高。"
